date,ticker,action,shares,price,execution_price,cost,pnl,holding_days
2015-02-23,TSLA,SELL,1,14.37733268737793,14.362955354690552,0.01437733268737793,0.6682443704605097,4
2015-02-23,AAPL,BUY,390,28.938116476690762,28.967054593167454,11.285865425909398,0.0,0
2015-02-23,CRM,BUY,20,62.48273800841774,62.54522074642616,1.2496547601683548,0.0,0
2015-03-04,AVGO,BUY,1,9.663570727106459,9.673234297833565,0.009663570727106458,0.0,0
2015-03-06,AVGO,SELL,1,9.838392129953249,9.828553737823295,0.00983839212995325,0.14548104785977717,2
2015-03-19,NFLX,BUY,1,6.046000003814697,6.0520460038185115,0.006046000003814697,0.0,0
2015-03-25,NVDA,BUY,11,0.5393077772483729,0.5398470850256213,0.005932385549732102,0.0,0
2015-03-26,NVDA,SELL,11,0.49643292141537965,0.49593648849396427,0.005460762135569176,-0.4884773239837964,1
2015-03-27,AMD,BUY,2,2.700000047683716,2.7027000477313994,0.005400000095367432,0.0,0
2015-04-13,NFLX,SELL,1,6.723999977111816,6.717275977134705,0.006723999977111816,0.6585059733390812,25
2015-04-21,AMD,SELL,2,2.3499999046325684,2.3476499047279358,0.0046999998092651365,-0.7148002858161924,25
2015-04-22,AMD,BUY,4,2.3499999046325684,2.352349904537201,0.009399999618530273,0.0,0
2015-04-23,HD,SELL,188,87.54222097346593,87.45467875249247,16.457937543011596,1482.9362149523172,108
2015-04-23,CVX,BUY,212,69.27453040754578,69.34380493795332,14.686200446399708,0.0,0
2015-04-23,META,BUY,20,83.58472302169776,83.66830774471946,1.671694460433955,0.0,0
2015-04-23,CAT,BUY,1,66.61021834014487,66.67682855848501,0.06661021834014487,0.0,0
2015-04-23,AMD,BUY,1,2.2799999713897705,2.2822799713611603,0.0022799999713897707,0.0,0
2015-04-29,AMZN,SELL,157,21.337499618530273,21.316162118911745,3.349987440109253,425.01202824783303,82
2015-04-29,MSFT,BUY,80,41.82471210873283,41.86653682084157,3.345976968698627,0.0,0
2015-05-05,META,SELL,20,78.06874061906305,77.99067187844399,1.561374812381261,-115.11409213789058,12
2015-05-05,CAT,BUY,23,67.16244616023874,67.22960860639898,1.544736261685491,0.0,0
2015-05-05,AMD,BUY,4,2.3399999141693115,2.342339914083481,0.009359999656677246,0.0,0
2015-05-19,UNH,SELL,342,100.77712861775092,100.67635148913317,34.46577798727081,4502.754217780755,134
2015-05-19,CRM,BUY,112,72.23019201609127,72.30242220810736,8.089781505802222,0.0,0
2015-05-19,MSFT,BUY,217,41.09423364355571,41.135327877199266,8.917448700651589,0.0,0
2015-05-19,JPM,BUY,330,50.252692859592415,50.30294555245201,16.583388643665497,0.0,0
2015-05-19,CAT,BUY,11,67.40785553466966,67.47526339020433,0.7414864108813664,0.0,0
2015-05-19,V,BUY,1,65.16969910923747,65.2348688083467,0.06516969910923748,0.0,0
2015-06-12,CVX,SELL,212,63.52170944213867,63.45818773269653,13.466602401733399,-1261.2174499161733,50
2015-06-15,JPM,BUY,264,50.86232561783517,50.913187943453,13.427653963108485,0.0,0
2015-06-19,AMD,SELL,9,2.5299999713897705,2.527469971418381,0.022769999742507936,1.6634204971790314,58
2015-06-19,WMT,BUY,1,19.961973291870688,19.98193526516256,0.019961973291870688,0.0,0
2015-06-22,BA,SELL,202,129.3700966980322,129.24072660133416,26.132759533002506,-207.66695636795703,136
2015-06-22,LLY,BUY,182,69.30285348697757,69.37215634046454,12.613119334629918,0.0,0
2015-06-22,MA,BUY,20,89.70769376374821,89.79740145751195,1.7941538752749642,0.0,0
2015-06-22,UNH,BUY,113,102.73274556028399,102.83547830584428,11.60880024831209,0.0,0
2015-06-23,LLY,BUY,1,69.67721982439195,69.74689704421634,0.06967721982439196,0.0,0
2015-06-23,NVDA,BUY,17,0.5280109467582395,0.5285389577049977,0.008976186094890072,0.0,0
2015-06-24,NVDA,BUY,3,0.5127659758054277,0.5132787417812331,0.0015382979274162832,0.0,0
2015-06-29,NVDA,SELL,20,0.496068899367136,0.49557283046776884,0.00992137798734272,-0.6234632749606258,6
2015-07-06,WMT,SELL,1,19.57260992222354,19.553037312301313,0.01957260992222354,-0.44847056278346864,17
2015-07-09,AVGO,BUY,2,9.90901322917458,9.918922242403754,0.01981802645834916,0.0,0
2015-07-10,AMD,BUY,4,2.0,2.002,0.008,0.0,0
2015-07-16,V,SELL,1,65.4391732937211,65.37373412042737,0.06543917329372109,0.0734261387869469,58
2015-07-16,CAT,BUY,1,65.59978518645971,65.66538497164618,0.06559978518645972,0.0,0
2015-07-17,AMD,SELL,4,1.7899999618530273,1.7882099618911744,0.0071599998474121095,-0.8623201522827135,7
2015-07-20,AMD,BUY,3,1.8200000524520874,1.8218200525045396,0.005460000157356262,0.0,0
2015-07-21,AAPL,SELL,393,29.69148292265571,29.661791439733054,11.668752788603694,263.1941600726547,158
2015-07-21,MSFT,SELL,297,40.42026979521866,40.37984952542344,12.00482012917994,-294.8786060979859,83
2015-07-21,COST,BUY,120,121.52027869342547,121.64179897211889,14.582433443211055,0.0,0
2015-07-21,BA,BUY,69,129.8306548071094,129.9604854619165,8.958315181690548,0.0,0
2015-07-21,LLY,BUY,1,72.86364585253949,72.93650949839203,0.07286364585253949,0.0,0
2015-07-21,AMD,BUY,8,1.8200000524520874,1.8218200525045396,0.014560000419616699,0.0,0
2015-07-22,CRM,SELL,132,72.60624093604034,72.5336346951043,9.584023803557326,216.08005371366283,149
2015-07-22,V,BUY,8,66.84215264453958,66.90899479718412,0.5347372211563166,0.0,0
2015-07-22,BA,BUY,68,131.87652596851274,132.00840249448126,8.967603765858867,0.0,0
2015-07-22,GOOGL,BUY,1,34.44076980189857,34.475210571700465,0.03444076980189857,0.0,0
2015-07-22,AMZN,BUY,1,24.29949951171875,24.32379901123047,0.02429949951171875,0.0,0
2015-07-22,AMD,BUY,3,1.7999999523162842,1.8017999522686006,0.005399999856948853,0.0,0
2015-07-22,CAT,SELL,36,61.73733901977539,61.67560168075561,2.222544204711914,-202.7519924670654,90
2015-07-23,GOOGL,BUY,64,34.33308890215859,34.36742199106075,2.19731768973815,0.0,0
2015-07-23,AMD,BUY,11,1.7999999523162842,1.8017999522686006,0.019799999475479127,0.0,0
2015-07-27,AMD,SELL,25,1.6200000047683716,1.6183800047636032,0.04050000011920929,-4.8462197903394735,7
2015-07-28,GOOGL,BUY,1,32.83986887162959,32.87270874050122,0.03283986887162959,0.0,0
2015-07-28,AMD,BUY,5,1.6200000047683716,1.62162000477314,0.008100000023841859,0.0,0
2015-07-28,NVDA,BUY,1,0.4684827589406731,0.4689512416996138,0.0004684827589406731,0.0,0
2015-08-10,AMD,SELL,5,1.9199999570846558,1.918079957127571,0.00959999978542328,1.4726997619867324,13
2015-08-10,NVDA,SELL,1,0.5522095113291128,0.5516573018177837,0.0005522095113291127,0.08215385060684083,13
2015-08-10,AVGO,BUY,1,9.39978811132555,9.409187899436876,0.00939978811132555,0.0,0
2015-08-20,AVGO,SELL,3,8.755829811096191,8.747073981285094,0.026267489433288577,-3.0320779298223917,42
2015-08-21,AMD,BUY,16,1.6799999475479126,1.6816799474954605,0.026879999160766603,0.0,0
2015-08-21,BA,SELL,137,117.3961181640625,117.27872204589843,16.083268188476563,-1892.7432143973551,31
2015-08-24,LLY,SELL,184,68.29726471958315,68.22896745486356,12.5666967084033,-226.8525455206614,63
2015-08-24,HD,BUY,27,85.90736720541632,85.99327457262174,2.319498914546241,0.0,0
2015-08-24,GOOGL,BUY,185,29.80480231829027,29.83460712060856,5.5138884288837,0.0,0
2015-08-24,CVX,BUY,224,45.43829953050326,45.48373783003376,10.17817909483273,0.0,0
2015-08-24,AAPL,BUY,433,21.29907154680232,21.320370618349124,9.222497979765405,0.0,0
2015-08-24,AVGO,BUY,176,7.694747474057593,7.70244222153165,1.3542755554341364,0.0,0
2015-08-24,AMD,BUY,2,1.690000057220459,1.6916900572776794,0.003380000114440918,0.0,0
2015-08-24,JPM,SELL,594,45.641990661621094,45.59634867095947,27.11134245300293,-2983.9338812838378,97
2015-08-24,MA,SELL,20,82.56499481201172,82.4824298171997,1.6512998962402345,-147.95073270248525,63
2015-08-24,UNH,SELL,113,93.27283477783203,93.1795619430542,10.53983032989502,-1101.658379325174,63
2015-08-24,COST,SELL,120,111.59834289550781,111.48674455261231,13.391801147460937,-1231.9983314882509,34
2015-08-25,HD,BUY,127,91.33267886141411,91.42401154027553,11.599250215399591,0.0,0
2015-08-25,CVX,BUY,194,48.25927439615364,48.307533670549795,9.362299232853807,0.0,0
2015-08-25,TSLA,BUY,383,15.368000030517578,15.383368030548096,5.885944011688232,0.0,0
2015-08-25,GOOGL,BUY,116,32.08110654016158,32.11318764670174,3.7214083586587434,0.0,0
2015-08-25,XOM,BUY,220,45.61903490147272,45.664653936374194,10.036187678324,0.0,0
2015-08-25,BA,BUY,103,115.87192478215734,115.98779670693949,11.934808252562206,0.0,0
2015-08-25,AAPL,BUY,1,24.945075030341155,24.970020105371496,0.024945075030341154,0.0,0
2015-08-25,AVGO,BUY,1,8.687322710093422,8.696010032803516,0.008687322710093422,0.0,0
2015-08-25,AMD,BUY,7,1.8200000524520874,1.8218200525045396,0.012740000367164613,0.0,0
2015-08-27,GOOGL,SELL,367,33.34753757526101,33.31419003768575,12.23854629012079,702.6741864704736,36
2015-08-27,AMZN,SELL,1,25.68549919128418,25.659813692092897,0.02568549919128418,1.3103291816711422,36
2015-08-27,CVX,BUY,2,48.30435992779393,48.35266428772172,0.09660871985558786,0.0,0
2015-08-27,AMD,BUY,2266,1.7400000095367432,1.7417400095462798,3.94284002161026,0.0,0
2015-08-27,MA,BUY,93,87.56608930004651,87.65365538934655,8.143646304904326,0.0,0
2015-08-27,MRK,BUY,1,38.39054003580582,38.428930575841626,0.038390540035805824,0.0,0
2015-08-27,BAC,BUY,1,13.077273231154331,13.090350504385485,0.013077273231154332,0.0,0
2015-08-28,AMD,BUY,5,1.75,1.75175,0.00875,0.0,0
2015-09-10,AVGO,SELL,177,9.78417923984602,9.774395060606174,1.7317997254527455,364.01028497946606,17
2015-09-10,DIS,BUY,10,93.91206790497917,94.00597997288415,0.9391206790497917,0.0,0
2015-09-10,UNH,BUY,8,97.42574932091124,97.52317507023214,0.7794059945672899,0.0,0
2015-09-10,NFLX,BUY,1,9.942000389099121,9.95194238948822,0.009942000389099122,0.0,0
2015-09-14,AMD,SELL,2296,2.0,1.998,4.5920000000000005,584.2313887261158,24
2015-09-14,BA,BUY,38,120.07897149486406,120.19905046635893,4.563000916804834,0.0,0
2015-09-14,NFLX,BUY,2,9.684000015258789,9.693684015274048,0.019368000030517578,0.0,0
2015-09-16,TSLA,SELL,383,16.869333267211914,16.8524639339447,6.4609546413421635,556.2027763595576,22
2015-09-16,BA,BUY,53,121.45160622289437,121.57305782911726,6.436935129813402,0.0,0
2015-09-16,NFLX,BUY,1,9.970000267028809,9.979970267295837,0.009970000267028808,0.0,0
2015-09-17,HD,SELL,154,92.84125529533503,92.74841404003969,14.297553315481595,336.2903297748521,24
2015-09-17,BA,BUY,72,122.43205231000428,122.55448436231428,8.815107766320308,0.0,0
2015-09-17,DIS,BUY,56,96.07891082763672,96.17498973846436,5.3804190063476565,0.0,0
2015-09-17,MRK,BUY,1,37.71939823464658,37.75711763288123,0.03771939823464658,0.0,0
2015-09-17,BAC,BUY,2,13.047297082771333,13.060344379854104,0.02609459416554267,0.0,0
2015-09-17,NFLX,BUY,1,10.366999626159668,10.377366625785827,0.010366999626159668,0.0,0
2015-09-18,UNH,SELL,8,103.66913781508626,103.56546867727117,0.82935310252069,47.50899575379153,8
2015-09-18,DIS,BUY,8,95.15685611884545,95.2520129749643,0.7612548489507637,0.0,0
2015-09-18,MRK,BUY,1,37.600320215877424,37.637920536093304,0.03760032021587743,0.0,0
2015-09-18,AAPL,BUY,1,25.192037177583178,25.21722921476076,0.025192037177583178,0.0,0
2015-09-25,MRK,SELL,3,34.742462158203125,34.70771969604492,0.10422738647460938,-9.805037043156023,29
2015-09-28,LLY,BUY,1,70.03818270664975,70.1082208893564,0.07003818270664976,0.0,0
2015-09-28,NFLX,BUY,3,10.156999588012695,10.167156587600708,0.03047099876403809,0.0,0
2015-09-29,AAPL,SELL,435,25.331226592663036,25.305895366070374,11.019083567808421,1715.1376736075026,36
2015-09-29,NFLX,BUY,453,9.963000297546387,9.972963297843933,4.513239134788513,0.0,0
2015-09-29,MRK,BUY,190,34.02801646209352,34.06204447855561,6.4653231277977685,0.0,0
2015-09-29,BAC,BUY,2,12.414551218273866,12.42696576949214,0.024829102436547734,0.0,0
2015-10-06,CVX,SELL,420,54.21680968524116,54.162592875555916,22.771060067801287,3068.793813076013,43
2015-10-06,CRM,BUY,121,74.30833314745968,74.38264148060713,8.991308310842621,0.0,0
2015-10-06,COST,BUY,73,124.33855069085494,124.4628892415458,9.076714200432411,0.0,0
2015-10-06,MRK,BUY,129,35.9962757581098,36.03227203386791,4.643519572796165,0.0,0
2015-10-06,AVGO,BUY,1,9.220804228368399,9.230025032596767,0.0092208042283684,0.0,0
2015-10-07,NFLX,SELL,461,10.883999824523926,10.873115824699402,5.01752391910553,409.53838026809797,27
2015-10-07,XOM,SELL,220,50.519342433984676,50.46882309155069,11.11425533547663,1045.8029588033523,43
2015-10-07,CRM,BUY,120,73.84323481231074,73.91707804712306,8.861188177477288,0.0,0
2015-10-07,CAT,BUY,11,55.23540922447255,55.29064463369702,0.6075895014691981,0.0,0
2015-10-07,MRK,BUY,187,35.34484843820055,35.38019328663875,6.609486657943503,0.0,0
2015-10-07,AAPL,BUY,1,25.086518182457723,25.111604700640182,0.025086518182457725,0.0,0
2015-10-08,MA,SELL,93,89.17509385056366,89.0859187567131,8.29328372810242,124.90720943698626,42
2015-10-08,V,SELL,8,67.93819178810807,67.87025359631997,0.5435055343048646,7.14656485878192,78
2015-10-08,COST,BUY,3,123.88536563003396,124.00925099566399,0.37165609689010193,0.0,0
2015-10-08,CRM,BUY,114,74.19948636012401,74.27368584648414,8.458741445054137,0.0,0
2015-10-09,BA,SELL,266,123.92945469239432,123.80552523770193,32.965234948176885,1117.7025607142857,45
2015-10-09,CVX,BUY,182,58.094029151211345,58.15212318036256,10.573113305520465,0.0,0
2015-10-09,CRM,BUY,96,74.44688631941958,74.521333205739,7.146901086664279,0.0,0
2015-10-09,CAT,BUY,170,55.606948256153025,55.66255520440918,9.453181203546015,0.0,0
2015-10-09,UNH,BUY,58,98.39278361483079,98.49117639844562,5.706781449660186,0.0,0
2015-10-13,UNH,SELL,58,104.47500403227305,104.37052902824078,6.059550233871837,334.9429022942477,4
2015-10-13,DIS,SELL,249,97.4988943999039,97.401395505504,24.27722470557607,2161.1176906709125,281
2015-10-13,XOM,BUY,284,50.35939864862003,50.409758047268646,14.30206921620809,0.0,0
2015-10-13,HD,BUY,157,95.54025087335731,95.63579112423066,14.999819387117098,0.0,0
2015-10-13,V,BUY,14,69.2969498376525,69.36624678749016,0.9701572977271352,0.0,0
2015-10-20,BAC,BUY,1,12.943167145424914,12.956110312570338,0.012943167145424914,0.0,0
2015-10-21,LLY,SELL,1,64.45556640625,64.39111083984375,0.06445556640625,-5.781565615918905,23
2015-10-22,XOM,BUY,1,51.613292660509856,51.66490595317037,0.05161329266050986,0.0,0
2015-10-22,BAC,BUY,1,12.815021409280432,12.827836430689713,0.012815021409280432,0.0,0
2015-10-26,AAPL,SELL,1,26.509890282548636,26.48338039226609,0.026509890282548635,1.3452658013433576,19
2015-10-26,AVGO,SELL,1,9.778204269906023,9.768426065636117,0.009778204269906023,0.5286228287694433,20
2015-10-26,WMT,BUY,2,16.12280369116718,16.13892649485835,0.03224560738233436,0.0,0
2015-10-27,MRK,SELL,506,37.656367498482574,37.61871113098409,19.054121954232183,1279.9660224277422,28
2015-10-27,BAC,SELL,7,13.135394096374512,13.122258702278137,0.09194775867462159,1.914945610934303,61
2015-10-27,CAT,SELL,181,54.929126590259955,54.874197463669695,9.942171912837052,-148.5439067088503,20
2015-10-27,HD,BUY,95,97.69003018195194,97.78772021213389,9.280552867285435,0.0,0
2015-10-27,XOM,BUY,189,51.54291180291354,51.59445471471645,9.741610330750659,0.0,0
2015-10-27,V,BUY,138,72.61939872030861,72.69201811902892,10.021477023402587,0.0,0
2015-12-08,WMT,SELL,2,16.722753105173766,16.70603035206859,0.03344550621034753,1.100762208210136,43
2015-12-14,CVX,SELL,182,56.26104491653696,56.20478387162042,10.239510174809727,-364.6552643658787,66
2015-12-14,LLY,BUY,146,70.21271814531497,70.28293086346028,10.251056849215985,0.0,0
2016-01-19,V,SELL,152,66.55921173095703,66.49265251922607,10.11700018310547,-905.8597727115963,98
2016-01-20,BAC,BUY,911,11.07604053569965,11.087116576235351,10.090272928022383,0.0,0
2016-01-27,CRM,SELL,451,66.72808074951172,66.6613526687622,30.094364418029787,-3457.4214698646374,113
2016-01-28,BAC,BUY,872,10.915402346514902,10.926317748861416,9.518230846160995,0.0,0
2016-01-28,NFLX,BUY,628,9.383999824523926,9.393383824348449,5.893151889801025,0.0,0
2016-01-28,BA,BUY,75,105.01921291964226,105.1242321325619,7.87644096897317,0.0,0
2016-01-28,UNH,BUY,70,95.665583132341,95.76124871547334,6.69659081926387,0.0,0
2016-01-28,AAPL,BUY,2,21.146732982145863,21.16787971512801,0.042293465964291725,0.0,0
2016-01-28,AMD,BUY,3,2.1600000858306885,2.1621600859165193,0.0064800002574920655,0.0,0
2016-02-02,LLY,SELL,146,64.26619720458984,64.20193100738526,9.382864791870118,-897.2088437788237,50
2016-02-03,META,BUY,49,114.56373642160065,114.67830015802225,5.613623084658432,0.0,0
2016-02-03,NFLX,BUY,406,9.241000175476074,9.250241175651551,3.751846071243286,0.0,0
2016-02-05,XOM,SELL,474,51.23722914222927,51.18599191308704,24.286446613416672,118.48558773096676,115
2016-02-05,META,BUY,50,108.83905315680525,108.94789220996205,5.441952657840263,0.0,0
2016-02-05,NFLX,BUY,657,8.822999954223633,8.831822954177856,5.796710969924926,0.0,0
2016-02-05,BAC,BUY,835,10.698542153146594,10.70924069529974,8.933282697877406,0.0,0
2016-02-05,TSLA,BUY,356,11.420000076293945,11.43142007637024,4.065520027160645,0.0,0
2016-02-05,NFLX,SELL,1691,8.279000282287598,8.27072128200531,13.999789477348328,-1485.3607415065771,8
2016-02-05,AMD,SELL,3,1.9800000190734863,1.9780200190544128,0.005940000057220458,-0.55836020064354,8
2016-02-08,META,BUY,51,99.79479959409656,99.89459439369065,5.0895347792989245,0.0,0
2016-02-08,TSLA,BUY,632,10.473333358764648,10.483806692123412,6.619146682739258,0.0,0
2016-02-08,NFLX,BUY,281,8.057000160217285,8.065057160377503,2.264017045021057,0.0,0
2016-02-08,AMD,BUY,1,1.9700000286102295,1.9719700286388397,0.0019700000286102296,0.0,0
2016-02-08,HD,SELL,252,88.14550018310547,88.05735468292237,22.21266604614258,-2136.411912606642,118
2016-02-08,BAC,SELL,2618,9.855186462402344,9.845331275939941,25.800878158569336,-2821.0518562806474,19
2016-02-08,TSLA,SELL,988,9.866000175476074,9.856134175300598,9.747608173370361,-967.2384195861825,3
2016-02-09,META,BUY,25,96.54482558552692,96.64137041111245,2.413620639638173,0.0,0
2016-02-09,PG,BUY,118,62.69706333082911,62.75976039415994,7.398253473037835,0.0,0
2016-02-09,NFLX,BUY,311,8.175000190734863,8.183175190925597,2.5424250593185427,0.0,0
2016-02-09,AMZN,BUY,112,23.90049934387207,23.92439984321594,2.676855926513672,0.0,0
2016-02-09,CRM,BUY,50,53.05194167002125,53.10499361169127,2.6525970835010626,0.0,0
2016-02-09,TSLA,BUY,126,9.48799991607666,9.497487915992737,1.1954879894256594,0.0,0
2016-02-09,BAC,BUY,413,9.630292829475037,9.639923122304513,3.9773109385731904,0.0,0
2016-02-09,AMD,BUY,331,1.8899999856948853,1.8918899856805802,0.625589995265007,0.0,0
2016-02-09,HD,BUY,55,87.42834072888122,87.5157690696101,4.8085587400884675,0.0,0
2016-02-09,MA,BUY,58,74.4174843859693,74.49190187035528,4.316214094386219,0.0,0
2016-02-09,AVGO,BUY,37,9.177979974901572,9.187157954876474,0.33958525907135817,0.0,0
2016-02-09,GOOGL,BUY,5,34.38767703291656,34.422064709949474,0.1719383851645828,0.0,0
2016-02-09,MSFT,BUY,2,42.92241679950057,42.965339216300066,0.08584483359900114,0.0,0
2016-02-09,LLY,BUY,78,61.84884152849015,61.910690370018635,4.824209639222231,0.0,0
2016-02-09,V,BUY,68,61.897559888847,61.95945744873585,4.209034072441596,0.0,0
2016-02-09,BA,BUY,33,105.80841777474708,105.91422619252184,3.4916777865666537,0.0,0
2016-02-09,DIS,BUY,49,83.6567862839896,83.7404430702736,4.099182527915491,0.0,0
2016-02-09,CVX,BUY,62,55.465703139425145,55.52116884256457,3.4388735946443587,0.0,0
2016-02-09,UNH,BUY,23,93.17785018295332,93.27102803313628,2.1430905542079266,0.0,0
2016-02-09,AAPL,BUY,4,21.374824329473952,21.396199153803426,0.08549929731789581,0.0,0
2016-02-09,JPM,BUY,25,42.469777620834826,42.51224739845566,1.0617444405208707,0.0,0
2016-02-10,PG,BUY,8,63.52454879333775,63.58807334213109,0.508196390346702,0.0,0
2016-02-10,BAC,BUY,29,9.97566673696745,9.985642403704416,0.28929433537205607,0.0,0
2016-02-10,HD,BUY,1,90.23387717375681,90.32411105093057,0.0902338771737568,0.0,0
2016-02-10,MA,BUY,1,78.37090982073946,78.44928073056019,0.07837090982073945,0.0,0
2016-02-10,LLY,BUY,1,62.534028423036276,62.59656245145931,0.06253402842303628,0.0,0
2016-02-11,BAC,BUY,3,9.204600398368028,9.213804998766395,0.027613801195104086,0.0,0
2016-02-12,BAC,BUY,1,9.220665137399738,9.229885802537138,0.009220665137399739,0.0,0
2016-02-16,BAC,BUY,1,9.943539972164773,9.953483512136938,0.009943539972164774,0.0,0
2016-02-18,CVX,SELL,62,58.59213655806384,58.53354442150578,3.632712466599958,183.13457342775507,9
2016-02-18,PG,BUY,54,63.00355081269445,63.066554363507144,3.4021917438855,0.0,0
2016-02-18,XOM,BUY,4,53.98132311080726,54.035304433918064,0.21592529244322906,0.0,0
2016-02-18,BAC,BUY,2,10.208595160043831,10.218803755203876,0.020417190320087663,0.0,0
2016-02-19,UNH,SELL,93,100.10423981168206,100.00413557187038,9.309694302486433,442.55385903618946,22
2016-02-19,PG,BUY,7,62.79665122474046,62.8594478759652,0.43957655857318323,0.0,0
2016-02-19,XOM,BUY,157,53.51900851862843,53.57252752714706,8.402484337424664,0.0,0
2016-02-19,BAC,BUY,46,9.815025311519841,9.824840336831361,0.4514911643299127,0.0,0
2016-02-26,HD,SELL,56,100.5497217536558,100.44917203190215,5.630784418204724,715.8314394888295,17
2016-02-26,AVGO,SELL,37,10.278600151072531,10.268321550921458,0.3803082055896837,39.62274484807473,17
2016-02-26,XOM,BUY,111,53.97482638450877,54.028801210893285,5.991205728680474,0.0,0
2016-03-02,AMD,SELL,332,2.200000047683716,2.197800047636032,0.7304000158309937,100.75166051042079,23
2016-03-02,V,SELL,68,69.59583581913304,69.52623998331391,4.732516835701047,509.8086955156075,22
2016-03-02,UNH,BUY,52,103.28201349831484,103.38529551181315,5.370664701912371,0.0,0
2016-03-02,JNJ,BUY,1,81.6355451080969,81.717180653205,0.08163554510809691,0.0,0
2016-03-03,MA,SELL,59,84.66436733252598,84.57970296519346,4.995197672619033,586.227688062628,23
2016-03-03,COST,SELL,76,125.34377562561605,125.21843184999044,9.52612694754682,49.25602603189018,149
2016-03-03,CRM,SELL,50,69.3208107379199,69.25148992718198,3.4660405368959952,803.8587752376394,23
2016-03-03,MSFT,SELL,2,46.714098975295954,46.66738487632066,0.09342819795059192,7.310663122090597,23
2016-03-03,CAT,BUY,149,55.17306613616235,55.22823920229851,8.22078685428819,0.0,0
2016-03-03,META,BUY,18,109.57450826332064,109.68408277158396,1.9723411487397715,0.0,0
2016-03-03,UNH,BUY,76,102.96678067061215,103.06974745128277,7.825475330966524,0.0,0
2016-03-03,NFLX,BUY,2,9.782999992370605,9.792782992362977,0.019565999984741213,0.0,0
