date,ticker,action,price,shares,amount,cash_balance,total_value,strategy,pnl
2025-10-08,LVS,SELL,53.054264068603516,19,1007.5270017948151,4534.187183966638,10177.195498845102,new_ml,27.31294005775453
2025-10-08,FCX,BUY,42.69685363769531,23,982.5186474838256,3551.6685364828127,10177.195498845102,new_ml,0.0
2025-10-08,HPQ,BUY,27.030000686645508,37,1000.6100804185867,2551.058456064226,10177.195498845102,new_ml,0.0
2025-10-08,DECK,BUY,101.58000183105469,10,1016.3079183197021,1534.7505377445239,10177.195498845102,new_ml,0.0
2025-10-08,BF-B,BUY,27.593700408935547,36,993.8699013290404,540.8806364154834,10177.195498845102,new_ml,0.0
2025-10-09,FCX,SELL,43.15521240234375,23,992.0736003112794,1532.9542367267627,10069.694305620196,new_ml,10.045966644287205
2025-10-09,HPQ,SELL,26.969999313354492,37,997.3910296068192,2530.345266333582,10069.694305620196,new_ml,-2.7189957990646008
2025-10-09,DECK,SELL,98.8499984741211,10,988.0057347488404,3518.3510010824225,10069.694305620196,new_ml,-27.794283561706493
2025-10-09,BF-B,SELL,27.167043685913086,36,977.5245659065247,4495.875566988947,10069.694305620196,new_ml,-15.848648815155002
2025-10-09,TGT,BUY,87.9908676147461,11,968.3834935340881,3527.4920734548587,10069.694305620196,new_ml,0.0
2025-10-09,APP,BUY,600.3200073242188,1,600.6201673278808,2926.8719061269776,10069.694305620196,new_ml,0.0
2025-10-09,WBD,BUY,17.670000076293945,56,990.0147642745972,1936.8571418523804,10069.694305620196,new_ml,0.0
2025-10-09,STZ,BUY,141.85662841796875,7,993.4928971252441,943.3642447271363,10069.694305620196,new_ml,0.0
2025-10-10,LYB,SELL,43.65409851074219,21,916.2777006912232,1859.6419454183597,9685.417215613366,new_ml,-72.10697719573966
2025-10-10,WBD,SELL,17.100000381469727,56,957.1212213516236,2816.7631667699834,9685.417215613366,new_ml,-32.398782920837334
2025-10-10,STZ,SELL,140.22940063476562,7,981.1150015411378,3797.878168311121,9685.417215613366,new_ml,-11.881397384643492
2025-10-10,ZBRA,BUY,275.8900146484375,3,828.0838789672852,2969.7942893438358,9685.417215613366,new_ml,0.0
2025-10-10,DECK,BUY,95.06999969482422,10,951.1753469467162,2018.6189423971196,9685.417215613366,new_ml,0.0
2025-10-10,LULU,BUY,167.50999450683594,5,837.9687475204468,1180.6501948766727,9685.417215613366,new_ml,0.0
2025-10-13,DECK,SELL,98.30999755859375,10,982.6084255981445,2163.2586204748172,9873.826060050013,new_ml,31.908428649902362
2025-10-13,LULU,SELL,169.85000610351562,5,848.8254055023194,3012.0840259771367,9873.826060050013,new_ml,11.27543296813974
2025-10-13,CRL,BUY,170.63999938964844,5,853.6265969467163,2158.4574290304204,9873.826060050013,new_ml,0.0
2025-10-13,LYB,BUY,44.97606658935547,21,944.969647075653,1213.4877819547673,9873.826060050013,new_ml,0.0
2025-10-14,MRNA,SELL,26.25,36,944.5275,2158.0152819547675,9912.619621706965,new_ml,-49.072513732910124
2025-10-14,CRL,SELL,170.1300048828125,5,850.2246994018556,3008.239981356623,9912.619621706965,new_ml,-2.975297546386628
2025-10-14,IT,BUY,246.72999572753906,4,987.4134429016112,2020.8265384550118,9912.619621706965,new_ml,0.0
2025-10-14,UPS,BUY,82.61385345458984,11,909.2067641944885,1111.6197742605232,9912.619621706965,new_ml,0.0
2025-10-15,LYB,SELL,45.45235824584961,21,954.0222734012605,2065.6420476617836,9959.77540246487,new_ml,9.52487502479562
2025-10-15,UPS,SELL,82.65316009521484,11,908.7301686668396,2974.3722163286234,9959.77540246487,new_ml,-0.02221933364864981
2025-10-15,FISV,BUY,121.11000061035156,8,969.3644448852539,2005.0077714433696,9959.77540246487,new_ml,0.0
2025-10-15,BF-B,BUY,26.948755264282227,36,970.6402671089172,1034.3675043344524,9959.77540246487,new_ml,0.0
2025-10-16,REGN,SELL,568.457275390625,1,568.1730467529297,1602.540551087382,9974.507763123514,new_ml,-31.015673950195264
2025-10-16,APP,SELL,605.6799926757812,1,605.3771526794434,2207.9177037668255,9974.507763123514,new_ml,5.057145355224634
2025-10-16,BF-B,SELL,28.06004524230957,36,1009.6565479087831,3217.5742516756086,9974.507763123514,new_ml,39.50135839462291
2025-10-16,SWK,BUY,67.12189483642578,14,940.1763809738159,2277.3978707017927,9974.507763123514,new_ml,0.0
2025-10-16,COIN,BUY,330.25,3,991.245375,1286.1524957017928,9974.507763123514,new_ml,0.0
2025-10-16,LYB,BUY,44.57752990722656,22,981.1960107879638,304.95648491382894,9974.507763123514,new_ml,0.0
2025-10-17,FISV,SELL,121.6500015258789,8,972.7134122009278,1277.6698971147566,10021.767573475841,new_ml,3.8334073181152917
2025-10-17,SWK,SELL,67.06259155273438,14,938.4068435974121,2216.076740712169,10021.767573475841,new_ml,-1.299684112548789
2025-10-17,COIN,SELL,336.0199890136719,3,1007.5559370574952,3223.632677769664,10021.767573475841,new_ml,16.805937057495157
2025-10-17,APP,BUY,599.3099975585938,1,599.609652557373,2624.023025212291,10021.767573475841,new_ml,0.0
2025-10-17,TER,BUY,138.05567932128906,7,966.8729501266479,1657.150075085643,10021.767573475841,new_ml,0.0
2025-10-17,INTC,BUY,37.0099983215332,27,999.7695896587371,657.3804854269059,10021.767573475841,new_ml,0.0
2025-10-20,ON,SELL,54.88999938964844,20,1097.2510877990724,1754.6315732259782,10143.24336994839,new_ml,122.45105422973643
2025-10-20,TGT,SELL,90.390625,11,993.7997265625,2748.431299788478,10143.24336994839,new_ml,25.90018280029301
2025-10-20,INTC,SELL,38.099998474121094,27,1028.185608821869,3776.6169086103473,10143.24336994839,new_ml,28.915654140472498
2025-10-20,REGN,BUY,576.0477905273438,1,576.3358144226074,3200.2810941877397,10143.24336994839,new_ml,0.0
2025-10-20,KKR,BUY,119.9247055053711,8,959.8773428649902,2240.4037513227495,10143.24336994839,new_ml,0.0
2025-10-20,SWK,BUY,68.28820037841797,14,956.5128227005005,1283.890928622249,10143.24336994839,new_ml,0.0
2025-10-21,ZBRA,SELL,306.2099914550781,3,918.1706593780518,2202.0615880003006,10325.645452853207,new_ml,90.50061543273932
2025-10-21,TER,SELL,143.22177124023438,7,1002.0511224822999,3204.1127104826005,10325.645452853207,new_ml,35.66136723327645
2025-10-21,KKR,SELL,123.48920440673828,8,987.4196784362794,4191.53238891888,10325.645452853207,new_ml,28.022034393310605
2025-10-21,SWK,SELL,70.03765869140625,14,980.0369580688478,5171.569346987728,10325.645452853207,new_ml,24.00215277099619
2025-10-21,MU,BUY,202.2899932861328,5,1011.9556914138793,4159.6136555738485,10325.645452853207,new_ml,0.0
2025-10-21,LEN,BUY,128.24000549316406,8,1026.433003967285,3133.1806516065635,10325.645452853207,new_ml,0.0
2025-10-21,AMD,BUY,238.02999877929688,4,952.596055114746,2180.5845964918176,10325.645452853207,new_ml,0.0
2025-10-21,INTC,BUY,38.119998931884766,27,1029.754591146469,1150.8300053453486,10325.645452853207,new_ml,0.0
2025-10-22,REGN,SELL,584.0077514648438,1,583.7157475891114,1734.5457529344599,10216.22288864613,new_ml,7.667957061767652
2025-10-22,MU,SELL,198.47000122070312,5,991.8538311004639,2726.399584034924,10216.22288864613,new_ml,-19.596135330200127
2025-10-22,LEN,SELL,127.13999938964844,8,1016.6114351196289,3743.0110191545527,10216.22288864613,new_ml,-9.308608825683564
2025-10-22,INTC,SELL,36.91999816894531,27,996.3415305862427,4739.352549740795,10216.22288864613,new_ml,-32.898440574645974
2025-10-22,ON,BUY,51.93000030517578,19,987.163340801239,3752.1892089395565,10216.22288864613,new_ml,0.0
2025-10-22,TER,BUY,138.7351531982422,7,971.6316454238892,2780.5575635156674,10216.22288864613,new_ml,0.0
2025-10-22,ZBRA,BUY,302.6300048828125,3,908.3439596557616,1872.2136038599058,10216.22288864613,new_ml,0.0
2025-10-22,WDC,BUY,120.37321472167969,8,963.4672106323242,908.7463932275816,10216.22288864613,new_ml,0.0
2025-10-23,AMD,SELL,234.99000549316406,4,939.4900419616699,1848.2364351892516,10533.316446328168,new_ml,-12.629953155517569
2025-10-23,TER,SELL,144.9304656982422,7,1014.0060032577516,2862.242438447003,10533.316446328168,new_ml,42.859930870056246
2025-10-23,ZBRA,SELL,313.8900146484375,3,941.1992089233399,3803.441647370343,10533.316446328168,new_ml,33.30919427490244
2025-10-23,WDC,SELL,125.6189956665039,8,1004.4494893493653,4807.891136719709,10533.316446328168,new_ml,41.46377157592781
2025-10-23,STX,BUY,226.41000366210938,4,906.0928346557616,3901.798302063947,10533.316446328168,new_ml,0.0
2025-10-23,DECK,BUY,102.54000091552734,10,1025.912709159851,2875.8855929040965,10533.316446328168,new_ml,0.0
2025-10-23,INTC,BUY,38.15999984741211,27,1030.8351558780669,1845.0504370260296,10533.316446328168,new_ml,0.0
2025-10-23,FDS,BUY,285.7026062011719,3,857.5363725128174,987.5140645132122,10533.316446328168,new_ml,0.0
