date,ticker,action,price,shares,amount,cash_balance,total_value,strategy,pnl
2025-10-27,TTD,SELL,53.61000061035156,20,1071.6639122009278,2343.6494919466986,10649.202090518476,new_ml,85.26391830444345
2025-10-27,REGN,SELL,584.5770263671875,1,584.284737854004,2927.9342298007027,10649.202090518476,new_ml,-14.903982849121007
2025-10-27,ZBRA,SELL,310.57000732421875,3,931.24416696167,3859.178396762373,10649.202090518476,new_ml,25.424159637451226
2025-10-27,TER,SELL,147.38861083984375,7,1031.2044157409669,4890.38281250334,10649.202090518476,new_ml,57.6101164245606
2025-10-27,KKR,SELL,122.07139587402344,8,976.0828814086915,5866.465693912031,10649.202090518476,new_ml,16.68523736572274
2025-10-27,SWK,SELL,71.24349975585938,14,996.9102920837403,6863.375985995772,10649.202090518476,new_ml,40.87548678588871
2025-10-27,DECK,BUY,90.47000122070312,11,995.6675984344482,5867.708387561323,10649.202090518476,new_ml,0.0
2025-10-27,MRNA,BUY,26.65999984741211,39,1040.2598640460967,4827.448523515227,10649.202090518476,new_ml,0.0
2025-10-27,PLTR,BUY,189.17999267578125,5,946.3729133605957,3881.0756101546312,10649.202090518476,new_ml,0.0
2025-10-27,WBD,BUY,21.040000915527344,50,1052.5260457992554,2828.549564355376,10649.202090518476,new_ml,0.0
2025-10-27,FDS,BUY,289.1787414550781,3,867.9699924774169,1960.579571877959,10649.202090518476,new_ml,0.0
2025-10-27,ON,BUY,52.68000030517578,20,1054.1268061065673,906.4527657713918,10649.202090518476,new_ml,0.0
2025-11-03,DOW,SELL,22.88995361328125,44,1006.6543800048829,1913.1071457762746,10287.900859185698,new_ml,7.300536315918066
2025-11-03,IT,SELL,245.9199981689453,4,983.1881526794434,2896.295298455718,10287.900859185698,new_ml,25.26816976928717
2025-11-03,WBD,SELL,22.290000915527344,50,1113.942795753479,4010.238094209197,10287.900859185698,new_ml,61.942749977111816
2025-11-03,ON,SELL,50.459999084472656,20,1008.6953816986085,5018.933475907806,10287.900859185698,new_ml,-44.90462440490717
2025-11-03,TTD,BUY,49.119998931884766,20,982.8911786270141,4036.0422972807914,10287.900859185698,new_ml,0.0
2025-11-03,PSKY,BUY,15.420000076293945,66,1018.228865037918,3017.813432242873,10287.900859185698,new_ml,0.0
2025-11-03,ERIE,BUY,285.3500061035156,3,856.4780433197021,2161.335388923171,10287.900859185698,new_ml,0.0
2025-11-03,KVUE,BUY,15.939214706420898,64,1020.6197960815429,1140.7155928416282,10287.900859185698,new_ml,0.0
2025-11-10,APP,SELL,651.3200073242188,1,650.9943473205567,1791.709940162185,10033.653068046096,new_ml,60.8843619689942
2025-11-10,PLTR,SELL,193.61000061035156,5,967.5659780502319,2759.275918212417,10033.653068046096,new_ml,21.666014671325684
2025-11-10,TTD,SELL,43.2599983215332,20,864.7673664474488,3624.0432846598655,10033.653068046096,new_ml,-117.6326121902465
2025-11-10,PSKY,SELL,15.25,66,1005.99675,4630.040034659865,10033.653068046096,new_ml,-11.72325503540037
2025-11-10,ERIE,SELL,277.6300048828125,3,832.4735696411133,5462.513604300979,10033.653068046096,new_ml,-23.576448669433603
2025-11-10,KVUE,SELL,16.561378479003906,64,1059.3982585449219,6521.911862845901,10033.653068046096,new_ml,39.28851733398437
2025-11-10,CMG,BUY,30.479999542236328,32,975.8476653442382,5546.064197501662,10033.653068046096,new_ml,0.0
2025-11-10,ORCL,BUY,240.8300018310547,4,963.8016673278808,4582.262530173782,10033.653068046096,new_ml,0.0
2025-11-10,BAX,BUY,17.74061393737793,56,993.9711176834106,3588.291412490371,10033.653068046096,new_ml,0.0
2025-11-10,CHTR,BUY,210.4499969482422,4,842.2208877868652,2746.0705247035057,10033.653068046096,new_ml,0.0
2025-11-10,BLDR,BUY,107.05999755859375,9,964.0217480163574,1782.0487766871483,10033.653068046096,new_ml,0.0
2025-11-10,DXCM,BUY,54.84000015258789,18,987.6135627479553,794.4352139391931,10033.653068046096,new_ml,0.0
2025-11-17,MRNA,SELL,24.760000228881836,39,965.1571889219284,1759.5924028611216,9960.822613612654,new_ml,-74.58280512714384
2025-11-17,CMG,SELL,30.530000686645508,32,976.47154196167,2736.0639448227917,9960.822613612654,new_ml,1.1115566101075274
2025-11-17,ORCL,SELL,219.86000061035156,4,879.0002824401856,3615.0642272629775,9960.822613612654,new_ml,-84.31972488403312
2025-11-17,CHTR,SELL,201.83999633789062,4,806.9563053588868,4422.020532621864,9960.822613612654,new_ml,-34.843682434081984
2025-11-17,APP,BUY,539.27001953125,1,539.5396545410156,3882.480878080848,9960.822613612654,new_ml,0.0
2025-11-17,INTC,BUY,34.709999084472656,28,972.3659143524169,2910.114963728431,9960.822613612654,new_ml,0.0
2025-11-17,TTD,BUY,40.209999084472656,24,965.5224980163574,1944.5924657120736,9960.822613612654,new_ml,0.0
2025-11-17,ODFL,BUY,129.63290405273438,7,907.8840435333251,1036.7084221787486,9960.822613612654,new_ml,0.0
2025-11-24,DECK,SELL,83.12999725341797,11,913.9727548027039,1950.6811769814526,10155.035601133826,new_ml,-81.19725862503049
2025-11-24,DXCM,SELL,62.209999084472656,18,1119.2200935287476,3069.9012705102004,10155.035601133826,new_ml,132.10009078216558
2025-11-24,APP,SELL,559.7999877929688,1,559.5200877990723,3629.421358309273,10155.035601133826,new_ml,20.250068267822257
2025-11-24,INTC,SELL,35.790000915527344,28,1001.6189656219483,4631.040323931221,10155.035601133826,new_ml,29.738991256713916
2025-11-24,ODFL,SELL,132.0680694580078,7,924.0142479629517,5555.054571894172,10155.035601133826,new_ml,16.58391959381106
2025-11-24,LULU,BUY,169.6699981689453,5,848.7741658401488,4706.280406054023,10155.035601133826,new_ml,0.0
2025-11-24,HOOD,BUY,114.97000122070312,8,920.2198897705077,3786.0605162835154,10155.035601133826,new_ml,0.0
2025-11-24,STX,BUY,253.3800048828125,4,1014.0267795410156,2772.0337367425,10155.035601133826,new_ml,0.0
2025-11-24,CMG,BUY,31.190000534057617,32,998.5790570983886,1773.4546796441114,10155.035601133826,new_ml,0.0
2025-11-24,CHTR,BUY,199.0800018310547,5,995.897709159851,777.5569704842603,10155.035601133826,new_ml,0.0
2025-12-01,LYB,SELL,47.91999816894531,21,1005.8168015670777,1783.3737720513382,10711.037080652717,new_ml,17.43212368011484
2025-12-01,BLDR,SELL,113.18000030517578,9,1018.1106927452088,2801.484464796547,10711.037080652717,new_ml,54.57071471786503
2025-12-01,LULU,SELL,182.41000366210938,5,911.5939933013916,3713.0784580979384,10711.037080652717,new_ml,63.244002456665044
2025-12-01,HOOD,SELL,123.23999786376953,8,985.4270229187013,4698.505481016639,10711.037080652717,new_ml,65.66701315307625
2025-12-01,FISV,BUY,62.689998626708984,17,1066.2628416423797,3632.24263937426,10711.037080652717,new_ml,0.0
2025-12-01,LRCX,BUY,154.53558349609375,6,927.6771077270507,2704.5655316472094,10711.037080652717,new_ml,0.0
2025-12-01,DECK,BUY,92.0199966430664,11,1012.7260730552673,1691.839458591942,10711.037080652717,new_ml,0.0
2025-12-01,ARE,BUY,53.099998474121094,20,1062.530969467163,629.308489124779,10711.037080652717,new_ml,0.0
2025-12-08,FDS,SELL,286.8900146484375,3,860.2397089233399,1489.548198048119,10798.308595936302,new_ml,-7.296515441894485
2025-12-08,STX,SELL,285.4100036621094,4,1141.0691946411134,2630.6173926892325,10798.308595936302,new_ml,127.54917510986343
2025-12-08,CMG,SELL,33.61000061035156,32,1074.9822595214844,3705.599652210717,10798.308595936302,new_ml,76.90224243164062
2025-12-08,DECK,SELL,101.20999908447266,11,1112.7533349342348,4818.352987144952,10798.308595936302,new_ml,100.5333718605043
2025-12-08,AMCR,BUY,8.25,130,1073.0362499999999,3745.3167371449517,10798.308595936302,new_ml,0.0
2025-12-08,AMD,BUY,221.11000061035156,4,884.8822224426269,2860.434514702325,10798.308595936302,new_ml,0.0
2025-12-08,MU,BUY,246.9199981689453,4,988.173832672119,1872.260682030206,10798.308595936302,new_ml,0.0
2025-12-08,CVNA,BUY,447.9800109863281,2,896.4080019836425,975.8526800465635,10798.308595936302,new_ml,0.0
2025-12-15,BAX,SELL,19.530000686645508,56,1093.1331984329224,2068.985878479486,10840.842777092463,new_ml,99.65881793975836
2025-12-15,TTD,SELL,36.189998626708984,24,868.1256870574952,2937.1115655369813,10840.842777092463,new_ml,-96.9142909698486
2025-12-15,LRCX,SELL,164.3000030517578,6,985.3071183013917,3922.418683838373,10840.842777092463,new_ml,58.09361732482921
2025-12-15,AMCR,SELL,8.25,130,1071.9637500000001,4994.382433838373,10840.842777092463,new_ml,-0.5362499999998818
2025-12-15,AMD,SELL,207.5800018310547,4,829.9048473205567,5824.2872811589295,10840.842777092463,new_ml,-54.535155120849595
2025-12-15,CVNA,SELL,447.9200134277344,2,895.392106842041,6719.679388000971,10840.842777092463,new_ml,-0.5679151306152335
2025-12-15,HOOD,BUY,115.26000213623047,9,1037.8586892356873,5681.820698765284,10840.842777092463,new_ml,0.0
2025-12-15,ORCL,BUY,184.9199981689453,5,925.0622908401489,4756.758407925135,10840.842777092463,new_ml,0.0
2025-12-15,TER,BUY,194.6999969482422,5,973.9867347335814,3782.7716731915534,10840.842777092463,new_ml,0.0
2025-12-15,ALB,BUY,132.22000122070312,8,1058.2888897705077,2724.4827834210455,10840.842777092463,new_ml,0.0
2025-12-15,CAH,BUY,199.9600067138672,5,1000.2999335861206,1724.182849834925,10840.842777092463,new_ml,0.0
2025-12-15,COIN,BUY,250.4199981689453,4,1002.1808326721191,722.0020171628059,10840.842777092463,new_ml,0.0
2025-12-22,CHTR,SELL,206.02000427246094,5,1029.5849713516236,1751.5869885144295,11237.606478832728,new_ml,34.18496219635017
2025-12-22,TER,SELL,197.22000122070312,5,985.6069561004639,2737.1939446148936,11237.606478832728,new_ml,12.106971359252952
2025-12-22,CAH,SELL,204.6897430419922,5,1022.936990852356,3760.1309354672494,11237.606478832728,new_ml,23.136957283020024
2025-12-22,COIN,SELL,247.89999389648438,4,991.1041755981446,4751.235111065394,11237.606478832728,new_ml,-10.575817077636657
2025-12-22,AMCR,BUY,41.599998474121094,27,1123.7615587806702,3627.473552284724,11237.606478832728,new_ml,0.0
2025-12-22,TTD,BUY,37.290000915527344,30,1119.2593774795532,2508.214174805171,11237.606478832728,new_ml,0.0
2025-12-22,MOS,BUY,24.31999969482422,46,1119.279345954895,1388.9348288502758,11237.606478832728,new_ml,0.0
2025-12-22,TPL,BUY,302.79998779296875,3,908.8541633605956,480.0806654896802,11237.606478832728,new_ml,0.0
2025-12-29,TPL,SELL,294.5299987792969,3,883.1482013397217,1363.2288668294018,11241.04238500262,new_ml,-25.25176203918454
2025-12-29,WBD,BUY,28.790000915527344,39,1123.371440723419,239.85742610598277,11241.04238500262,new_ml,0.0
2026-01-05,MU,SELL,312.1499938964844,4,1247.9756755981446,1487.8331017041273,11458.788690983301,new_ml,260.2956829223633
2026-01-05,ORCL,SELL,192.08224487304688,5,959.9310187530518,2447.764120457179,11458.788690983301,new_ml,35.33102790832527
2026-01-05,MOS,SELL,24.8700008392334,46,1143.448028585434,3591.2121490426134,11458.788690983301,new_ml,24.72804262351997
2026-01-05,SMCI,BUY,30.06999969482422,38,1143.2313183975218,2447.9808306450914,11458.788690983301,new_ml,0.0
2026-01-05,PSKY,BUY,12.979999542236328,88,1142.8110796966553,1305.169750948436,11458.788690983301,new_ml,0.0
2026-01-05,TER,BUY,219.5,5,1098.04875,207.12100094843618,11458.788690983301,new_ml,0.0
2026-01-12,ARE,SELL,54.36000061035156,20,1086.656412200928,1293.777413149364,11578.550957384594,new_ml,24.656442718506014
2026-01-12,PSKY,SELL,12.149999618530273,88,1068.6653664474488,2362.442779596813,11578.550957384594,new_ml,-73.57459326934804
2026-01-12,LRCX,BUY,220.39999389648438,5,1102.550969467163,1259.8918101296501,11578.550957384594,new_ml,0.0
2026-01-12,STX,BUY,321.4800109863281,3,964.9222529754638,294.9695571541863,11578.550957384594,new_ml,0.0
2026-01-26,WBD,SELL,28.239999771118164,39,1100.8093110780717,1395.778868232258,11753.859554636487,new_ml,-22.00072462749472
2026-01-26,SMCI,SELL,30.799999237060547,38,1169.8147710227968,2565.5936392550548,11753.859554636487,new_ml,27.154782619476464
2026-01-26,TER,SELL,231.75,5,1158.170625,3723.7642642550545,11753.859554636487,new_ml,60.67062499999997
2026-01-26,LRCX,SELL,222.8699951171875,5,1113.7928005981446,4837.557064853199,11753.859554636487,new_ml,11.79283111572272
2026-01-26,MRNA,BUY,47.9900016784668,24,1152.3359203033447,3685.2211445498547,11753.859554636487,new_ml,0.0
2026-01-26,PLTR,BUY,167.47000122070312,7,1172.8761535491942,2512.3449910006602,11753.859554636487,new_ml,0.0
2026-01-26,CHTR,BUY,193.7899932861328,6,1163.3213296966553,1349.023661304005,11753.859554636487,new_ml,0.0
2026-01-26,GDDY,BUY,106.0199966430664,11,1166.8030730552673,182.2205882487376,11753.859554636487,new_ml,0.0
2026-02-02,FISV,SELL,62.939998626708984,17,1069.4449866657258,1251.6655749144634,11192.370563071736,new_ml,3.71501001167303
2026-02-02,STX,SELL,432.95001220703125,3,1298.2006116027833,2549.8661865172467,11192.370563071736,new_ml,333.7605786437989
2026-02-02,MRNA,SELL,42.54999923706055,24,1020.6893816986085,3570.555568215855,11192.370563071736,new_ml,-131.07065858459464
2026-02-02,CHTR,SELL,213.61000061035156,6,1281.0191736602783,4851.574741876133,11192.370563071736,new_ml,118.27921394348141
2026-02-02,COIN,BUY,187.86000061035156,5,939.7696530532836,3911.8050888228495,11192.370563071736,new_ml,0.0
2026-02-02,TYL,BUY,362.8800048828125,3,1089.1843346557616,2822.620754167088,11192.370563071736,new_ml,0.0
2026-02-02,PAYC,BUY,133.30999755859375,8,1067.0132204589843,1755.6075337081036,11192.370563071736,new_ml,0.0
2026-02-02,LULU,BUY,179.0800018310547,6,1075.0172509918211,680.5902827162824,11192.370563071736,new_ml,0.0
